_class,_id,batchId,Year,Quarter,Month,Day,createdBy,designId,Year,Quarter,Month,Day,lastModifiedBy,qrCode,type,urlPrefix
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d34d,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,CVZQZ7,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d34e,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,G08ZSO,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d34f,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,B6K4KI,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d350,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,VW0C0N,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d351,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,ILLX6W,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d352,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,2HGEBT,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d353,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,AYD7CG,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d354,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,L0GRGB,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d355,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,8K459K,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d356,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,8UW1C9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d357,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,YHCRI5,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d358,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,X9AD92,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d359,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,LRK7NI,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d35a,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,WEN7II,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d35b,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,XHADX3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d35c,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,5OY4J1,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d35d,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,ASHVUG,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d35e,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,CJKJG8,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d35f,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,W3R82D,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d360,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,22V13C,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d361,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,5IM0N3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d362,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,ZUWQ37,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672bf3bae8732226453d363,6672bf3aae8732226453d34a,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d383382ecd43e5d5bafe,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,L7VW97,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d365,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,KY6LO6,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d366,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,VGNGQ3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d367,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,I4PC33,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d368,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,WNU8KV,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d369,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,DFM56I,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d36a,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,R9FDRU,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d36b,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,PMJO9Q,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d36c,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,BVLCE4,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d36d,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,AOXOES,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d36e,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,GORN4T,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d36f,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,OQDJ3R,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d370,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,7FB7E4,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d371,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,HVE2M9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d372,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,YRX03B,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d373,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,64V8YF,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d374,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,XH0OCE,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d375,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,JTOVLI,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d376,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,ZTYH6M,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d377,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,WZCTRM,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d378,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,PB5L66,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d379,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,INTDC9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d37a,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,JAZ7X2,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d37b,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,2H188X,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d37c,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,VI63BR,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c3f4ae8732226453d37d,6672c3f4ae8732226453d364,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,9T0SYN,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d37f,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6OCOF2,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d380,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,RVVEY9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d381,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,LXDOHH,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d382,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,8TQ1QO,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d383,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,WVTTZ3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d384,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,C9G412,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d385,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,YEXFMY,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d386,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,EMVUY0,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d387,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,7P30HO,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d388,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,7IG78R,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d389,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,KBDNC6,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d38a,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,1ICVGP,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d38b,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,PTIZZT,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d38c,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,VZ4LND,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d38d,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,KREAOF,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d38e,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,5YJRKX,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d38f,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,GOCIWN,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d390,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,KSBNGD,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d391,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,1JUODT,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d392,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,SSJ19T,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d393,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,9I6VLX,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d394,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,AEWMJ5,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d395,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,REGSEN,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d396,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,VGE0S2,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6672c4edae8732226453d397,6672c4ecae8732226453d37e,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,6632d387382ecd43e5d5bb06,2024,Qtr 2,June,19,a1034d9a-1051-7074-049c-fb99233de741,U29ZND,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,667ff0a698c9713daae37aa7,667ff0a698c9713daae37aa6,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,AIPE26,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,667ff0a698c9713daae37aa8,667ff0a698c9713daae37aa6,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,P4WVQV,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,667ff0a698c9713daae37aa9,667ff0a698c9713daae37aa6,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,P6OEA1,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,667ff11398c9713daae37aab,667ff11398c9713daae37aaa,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 2,June,29,a1034d9a-1051-7074-049c-fb99233de741,9FX1CH,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6680dd6698c9713daae37aae,6680dd6698c9713daae37aad,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,6680dc8498c9713daae37aac,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,CQQLP0,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6680dd6698c9713daae37aaf,6680dd6698c9713daae37aad,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,6680dc8498c9713daae37aac,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,2FLJPT,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6680dd6698c9713daae37ab0,6680dd6698c9713daae37aad,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,6680dc8498c9713daae37aac,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,N1AMWI,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6680dd6698c9713daae37ab1,6680dd6698c9713daae37aad,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,6680dc8498c9713daae37aac,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,GY5U28,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,6680dd6698c9713daae37ab2,6680dd6698c9713daae37aad,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,6680dc8498c9713daae37aac,2024,Qtr 2,June,30,a1034d9a-1051-7074-049c-fb99233de741,OEZZS8,URL,https://app.securetag.in/found
